"This is only applicable to items listed on PayPal-enabled sites in categories that support immediate payment, when a seller has a Premier or Business PayPal account.","Diese Option kann nur für Artikel ausgewählt werden, die auf PayPal-fähigen Websites in Kategorien eingestellt wurden, die die sofortige Bezahlung unterstützen. Der Verkäufer muss dazu ein Premier- oder Geschäftskonto bei PayPal besitzen."
"Additional Payment Methods","Weitere Zahlungsmethoden"
"Payment Methods","Zahlungsmethoden"
"Return Policy","Rücknahmebedingungen"
"Buyers are more comfortable shopping from sellers who offer <a href=""http://sellercentre.ebay.co.uk/offer-returns-policy"" target=""_blank"">returns policies</a>, even though most buyers will never return an item.
                                        <br/>Items with a clear returns policy typically sell better than items that don't have one.","Käufer haben größeres Vertrauen in Verkäufer, die die <a href=""http://sellercentre.ebay.co.uk/offer-returns-policy"" target=""_blank"">Rücknahme des Artikels anbieten</a>, auch wenn die meisten Käufer Artikel niemals zurückgeben.                                        <br/>Artikel, bei denen die Rücknahme klar geregelt ist, verkaufen sich in der Regel besser als solche ohne Rücknahmeangebot."
"Refund Will Be Given As","Rückerstattung erfolgt in folgender Form"
"Item Must Be Returned Within","Artikel muss innerhalb folgender Frist zurückgegeben werden:"
"Return Shipping Will Be Paid By","Versandkosten bei Rückgabe trägt"
"Restocking Fee Value","Rücknahmegebühr"
"Refund Description","Rückerstattungsbeschreibung"
"Search For Charities","Nach Wohltätigkeitsorganisationen suchen"
"Please select a percentage of donation","Bitte wählen Sie den Spendenanteil aus"
"If you do not see the organization you were looking for, try to enter another keywords and run the search again.","Wenn Sie die Organisation nicht sehen, nach der Sie gesucht haben, versuchen Sie es mit anderen Suchbegriffen."
"Please, enter the organization name or ID.","Bitte geben Sie den Namen der Organisation oder deren ID ein."
"Max applicable length is 6 characters, including the decimal (e.g., 12.345).","Sie können höchstens 6 Zeichen eingeben, einschließlich Dezimalstellen (z. B. 12,345)."
"Price Change is not valid.","Preisänderung ist nicht gültig."
"Wrong value. Only integer numbers.","Falscher Wert Nur Ganzzahlen"
"The fixed price for immediate purchase.","Der Festpreis für den Sofort-Kauf."
"The fixed price for immediate purchase.<br/>Find out more about <a href=""http://sellercentre.ebay.co.uk/add-buy-it-now-price-auction"" target=""_blank"">adding a Buy It Now price</a> to your listing.","Der Festpreis für den Sofort-Kauf.<br/>Mehr zum Thema <a href=""http://sellercentre.ebay.co.uk/add-buy-it-now-price-auction"" target=""_blank"">Sofort-Kaufen-Preis zum Angebot hinzufügen</a>"
"% of Price","% des Preises"
"% of ""Buy It Now"" Price","% des Sofort-Kaufen-Preises"
"How You Want To Sell Your Item","Hier legen Sie fest, in welchem Angebotsformat Sie Ihren Artikel verkaufen möchten"
"Is your item for sale <a href=""http://sellercentre.ebay.co.uk/auction-style-or-fixed-price-listing"" target=""_blank"">auction-style, or fixed price</a>?","Soll der Artikel <a href=""http://sellercentre.ebay.co.uk/auction-style-or-fixed-price-listing"" target=""_blank"">als Auktion oder Festpreisangebot</a> eingestellt werden?"
"<br/>Attribute must contain ID. ID for Fixed price is FixedPriceItem, for Auction is Chinese.","<br/>Das Attribut muss eine ID enthalten. Die ID für Festpreisangebote lautet „FixedPriceItem“ und „Chinese“ für das Auktionsformat."
"The buyer will be anonymous to other eBay users in a Private Listing.","In einem privaten Angebot wird den anderen eBay-Nutzern nicht angezeigt, wer der Käufer ist."
"Quantity And Duration","Stückzahl und Dauer"
"The length of time your eBay listing will be active. You can have it last 1, 3, 5, 7, 10, 30 days or Good 'Til Cancelled.
                                                                        <br />Good 'Til Cancelled listings renew automatically every 30 days unless all of the items sell, you end the listing, or the listing breaches an eBay policy.","Gibt an, wie lange Ihr eBay-Angebot aktiv sein wird. Die Angebotsdauer kann 1, 3, 5, 7, 10 oder 30 Tage sein oder Sie können angeben, dass das Angebot bis auf Widerruf gültig ist.                                                                        <br />Angebote mit der Angebotsdauer „Gültig bis Widerruf“ werden alle 30 Tage automatisch erneuert, es sei denn, es wurden alle Artikel verkauft, Sie beenden das Angebot oder das Angebot verstößt gegen einen eBay-Grundsatz."
"<br/>Attribute must contain a whole number. If you choose ""Good Till Cancelled"" the attribute must contain 100.","<br/>Das Attribut muss eine ganze Zahl enthalten. Wenn Sie „Gültig bis auf Widerruf“ festlegen, muss das Attribut „100“ enthalten."
"Single Item","Bei einzelnem Artikel"
"Custom QTY Number","Mengenangabe für eigene Stückzahl"
"The number of items you have for sale.","Gibt an, wie viele Artikel zum Verkauf stehen."
"Conditional Quantity","Bedingte Stückzahl"
"Choose specifically the number of items available for sale on eBay.","Sie geben an, wie viele Artikel konkret für den Verkauf bei eBay verfügbar sind."
"Maximum Quantity to Be Listed","Maximal einzustellende Stückzahl"
"Set a maximum number to sell on eBay, e.g. if you have 10 items in stock but want to keep 2 items back, set a maximum quantity of 8.","Legen Sie fest, wie viele Artikel maximal auf eBay verkauft werden sollen. Wenn Sie beispielsweise 10 Artikel im Bestand haben, davon aber 2 zurückhalten möchten, legen Sie als maximal einzustellende Stückzahl 8 fest."
"Out Of Stock Control","Nicht mehr vorrätig“-Steuerung"
"This is useful if you are waiting for additional stock of an item with the same eBay item ID. Instead of ending the listing and then recreating it when the inventory arrives, you can use this flag to hide the listing. Then when you have the item available, automatic or manual Revise will update the inventory and the listing will appear again. 
                                <br/><b>Note:</b> Once you list a product with this option it cannot be changed. To cancel it you should end and list the item again.","Diese Option ist sinnvoll, wenn Sie auf zusätzliche Warenlieferungen für einen Artikel mit derselben eBay-Artikelnummer warten. Statt das Angebot zu beenden und es dann beim Eintreffen der Waren erneut zu erstellen, können Sie es mit dieser Option ausblenden. Wenn der Artikel dann wieder verfügbar ist, wird der Warenbestand durch eine automatische oder manuelle Überarbeitung aktualisiert und das Angebot wird erneut angezeigt.                                 <br/><b>Hinweis:</b> Ein mit dieser Option eingestelltes Produkt kann nicht mehr geändert werden. Wenn Sie Änderungen vornehmen möchten, müssen Sie das Angebot stornieren und den Artikel ganz neu einstellen."
"Ignore Variations","Varianten ignorieren"
"Select 'Yes' to list Configurable, Grouped, Bundle and Simple with Custom options products as Simple (without variations).","Wählen Sie „Ja“, wenn Produkte, für die „Konfigurierbar“, „Gruppiert“, „Bündel“ und „Einfach“ mit benutzerdefinierten Optionen festgelegt ist, als „Einfach“ (ohne Varianten) eingestellt werden sollen."
"Taxation","Besteuerung"
"VAT Rate, %","Mehrwertsteuersatz, %"
"To specify a VAT rate, you must have an eBay business account and list the item on a VAT-enabled site: Ireland, India, Switzerland, Spain, Holland, Belgium, Italy, Germany, France, Austria or England. The item's VAT information appears on the item's listing page.","Ein Mehrwertsteuersatz kann nur angegeben werden, wenn Sie ein eBay-Geschäftskonto haben und den Artikel auf einer MwSt.-fähigen Website (Irland, Indien, Schweiz, Spanien, Niederlande, Belgien, Italien, Deutschland, Frankreich, Österreich oder Großbritannien) einstellen. Die Mehrwertsteuerinformationen für den Artikel erscheinen auf der Artikelseite."
"Use eBay Tax Table","eBay-Steuertabelle verwenden"
"Charges sales tax according to the tax table of your eBay account. Available only for Canada, Canada (Fr), USA and eBay Motors.","Berechnet die Mehrwertsteuer entsprechend der Steuertabelle Ihres eBay-Kontos. Nur für Kanada, Kanada (Französisch), die USA und eBay Motors verfügbar."
"Tax Category","Steuerkategorie"
"and","und"
"eBay %s supports %s currencies. To switch the currency you want to sell for, go to %s > Configuration > <a target=""_blank"" href=""%s"">General</a>","eBay %s unterstützt %s Währungen. Wenn Sie eine andere Währung für Ihre Angebote festlegen möchten, gehen Sie zu %s > „Konfiguration“ > „<a target=""_blank"" href=""%s"">Allgemeines</a>“."
"Add VAT Percentage","Mehrwertsteuersatz hinzufügen"
"Increases the price that will be sent on eBay by VAT Rate (%).<br/>e.g., VAT Rate = 19%, Magento Price = Â£10, Percentage increase = 2%;<br/>eBay Price will be counted as (Â£10 + 19%) + 2% = Â£12.14","Erhöht den Preis, der an eBay gesendet wird, um den in Prozent angegebenen Mehrwertsteuersatz.<br/>Beispiel: Mehrwertsteuersatz = 19 %, Magento-Preis = 10 €, Anstieg in Prozent = 2 %;<br/>eBay-Preis wird wie folgt berechnet: (10 € + 19 %) + 2 % = 12,14 €"
"The accepted currency for the item. This has been determined by the eBay site you chose earlier.","Gibt die Währung an, in der die Bezahlung des Artikels akzeptiert wird. Richtet sich nach der zuvor ausgewählten eBay-Website."
"Price Change","Preisänderung"
"[CURRENCY]","[Währung]"
"
                                                        A value you want the Magento Price to be modified while listing on eBay.
                                                        <br/>
                                                        <br/><b>Absolute Value increase</b>
                                                        <br/>This will increase the price on eBay compared to the price on Magento,
                                                        <br/>e.g. if you wish to increase the price of an item selling on eBay
                                                        <br/>by #currency_placeholder#1.50, type â€œ1.5â€ into the box.
                                                        <br/>
                                                        <br/><b>Absolute Value decrease</b>
                                                        <br/>This will reduce the price on eBay compared to the price on Magento,
                                                        <br/>e.g. if you wish to reduce the price of an item selling on eBay
                                                        <br/>by #currency_placeholder#1.50, type â€œ1.5â€ into the box.
                                                        <br/>
                                                        <br/><b>Percentage increase (%)</b>
                                                        <br/>This will increase the price on eBay compared to the price on Magento,
                                                        <br/>e.g. you wish to increase by 10% the price
                                                        <br/>of a #currency_placeholder#2.00 item selling on your Magento store.
                                                        <br/>In the box type â€œ10â€. The item will then go on sale
                                                        <br/>for #currency_placeholder#2.2 on eBay.
                                                        <br/>
                                                        <br/><b>Percentage decrease (%)</b>
                                                        <br/>This will reduce the price on eBay compared to the price on Magento,
                                                        <br/>e.g. you wish to reduce by 10% the price of a #currency_placeholder#2.00 item selling
                                                        <br/>on your Magento store.
                                                        <br/>In the box type: â€œ10â€. The item will then go on sale for #currency_placeholder#1.80
                                                        <br/>on eBay.
                                                    ","                                                        Wert, um den der Magento-Preis beim Einstellen bei eBay geändert werden soll.                                                        <br/>                                                        <br/><b>Anstieg absoluter Wert</b>                                                        <br/>Sorgt dafür, dass der Preis bei eBay gegenüber dem Preis in Magento angehoben wird.                                                        <br/>Beispiel: Wenn Sie den Preis eines Artikels bei eBay                                                        <br/>um 1,50 #Währungsplatzhalter# erhöhen möchten, geben Sie in das Feld „1,5“ ein.                                                        <br/>                                                        <br/><b>Reduzierung absoluter Wert</b>                                                        <br/>Sorgt dafür, dass der Preis bei eBay gegenüber dem Preis in Magento reduziert wird.                                                        <br/>Beispiel: Wenn Sie den Preis eines Artikels bei eBay                                                        <br/>um 1,50 #Währungsplatzhalter# reduzieren möchten, geben Sie in das Feld „1,5“ ein.                                                        <br/>                                                        <br/><b>Anstieg in Prozent (%)</b>                                                        <br/>Sorgt dafür, dass der Preis bei eBay gegenüber dem Preis in Magento angehoben wird.                                                        <br/>Beispiel: Wenn Sie den Preis eines Artikels, der                                                        <br/>in Ihrem Magento-Shop 2,00 #Währungsplatzhalter# kostet, um 10 % anheben möchten,                                                        <br/>geben Sie in das Feld „10“ ein. Der Artikel wird dann bei eBay                                                        <br/>mit einem Preis von 2,20 #Währungsplatzhalter# eingestellt.                                                        <br/>                                                        <br/><b>Reduzierung in Prozent (%)</b>                                                        <br/>Sorgt dafür, dass der Preis bei eBay gegenüber dem Preis in Magento reduziert wird.                                                        <br/>Beispiel: Wenn Sie den Preis eines Artikels, der in Ihrem Magento-Shop für 2,00 #Währungsplatzhalter#                                                        <br/>verkauft wird, bei eBay um 10 % reduzieren möchten,                                                        <br/>geben Sie in das Feld „10“ ein. Der Artikel wird dann für 1,80 #Währungsplatzhalter# eingestellt                                                         <br/>bei eBay eingestellt.                                                    "
